Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
74350.67778,5.884545657,6.602190804,3.3,44579.66969,1399466.898,"4173 Grant Village Apt. 373
Port Jerrybury, OR 80243-7606"
59904.58602,7.772126489,6.120623428,3.36,40427.99162,1242111.428,"5570 Warren View
West Emily, IA 62461-1579"
90674.49664,6.783831132,8.062582523,5.37,30256.30386,1866035.415,"09987 Hughes Lights Suite 483
Lake Robertbury, MI 19249"
47835.0813,4.298402923,6.614586413,3.42,32518.07196,412057.4401,"PSC 0177, Box 1521
APO AA 99631-0458"
44273.74776,5.983983476,7.429265093,3.09,33344.2888,544320.6881,"7218 Emily Cove Apt. 490
Choitown, MO 56019-0030"
79568.33528,6.373107243,7.203152798,6.18,39720.86319,1503327,"25024 John Way Suite 839
Rodriguezchester, NJ 71630-6894"
68234.18306,8.355956645,7.878962945,4.12,42408.02376,1761924.104,"81791 Miller Land
Michaeltown, OR 37274"
73392.84477,5.949288037,7.217835864,6.29,37190.97603,1270543.464,"7026 John Junction Apt. 677
West Donnatown, WA 36422-2369"
64914.36709,5.475857982,7.956478861,5.43,22827.40259,839745.6833,"241 Dean Radial Suite 923
Kerrberg, OK 53136"
68879.59361,5.64564388,6.583977639,4.07,39063.44441,1046943.498,"032 Atkins Creek Suite 176
Jesusfort, NM 79006-6752"
69642.60129,6.001403212,6.991454348,3.47,43872.1687,1396241.198,"2437 Ibarra Summit Apt. 345
Hicksburgh, IA 26179-0478"
70983.68285,6.61313114,5.736700645,2.18,57743.80166,1596439.716,"94869 Mary Plain Suite 455
North Harold, CT 00263"
72123.3995,6.783368512,8.151894354,5.14,28749.11285,1290784.491,"1994 Lauren Plaza Apt. 187
New Carolberg, PR 64209-3570"
49240.40229,7.713662874,7.413471563,6.4,47346.32651,1030016.645,"7098 Hopkins Junctions Suite 360
Gordonton, TN 95727"
64324.19674,6.426707214,7.425284461,5,28619.11202,758570.7972,"9453 Karen Skyway
Albertmouth, ME 96706-2756"
66575.66924,8.866393387,8.123284492,3.47,44569.69513,1948654.936,"77973 Thomas Mills Apt. 346
East Antonioborough, TN 96914-4900"
75553.47829,5.880921474,7.247375951,5.12,50520.96295,1578141.053,"4277 Katherine Tunnel Suite 986
Hallview, LA 24505"
69927.68847,5.441189231,7.295937423,5.11,45840.73214,1380353.888,"4015 Roberts Hill
North Calvinfort, SD 87025"
59726.82228,4.628932319,5.901030674,2.27,49686.14015,745996.3306,"039 Murphy Forge Suite 095
Shawnshire, CA 86274-6212"
63965.03514,5.968627648,7.892393118,4.14,36733.85272,1232466.4,"7756 Abbott Branch Apt. 838
North Javierbury, PR 22745"
83306.54889,6.650271173,8.025553766,3.07,42722.4606,1899136.535,"204 Hughes Greens Suite 248
Debratown, KY 86977"
67768.10054,7.292216587,7.249657848,5.2,20446.84875,1084063.642,"003 Fernando Gateway Suite 145
East Danielshire, GA 76041"
72101.64635,7.135057224,6.248854452,2.04,39992.83355,1377939.775,"082 Garcia Mall Suite 583
New Michaelbury, CT 45358-0311"
68797.18139,5.367228289,7.963480582,5.22,18454.03068,937325.5661,"399 Blanchard Garden Suite 383
Reedhaven, WV 25590"
77304.6852,5.695326582,7.989237341,6.08,33015.34715,1220133.358,"083 Kevin Club Apt. 545
Stanleyborough, NV 33155"
68385.90938,5.393752822,7.15105968,4.21,43812.65673,1252416.691,"432 Christopher Walk Suite 430
Haneymouth, GA 34728"
60924.1861,7.629012482,6.299344687,2.45,21255.70345,839453.2926,"41646 Ramirez Centers Suite 179
Mannfort, MN 94058-7958"
64179.34904,6.530239912,7.925650145,5.31,44047.49998,1337472.085,"2335 Mitchell Skyway Suite 629
New Larry, IN 59257-1374"
82838.18471,5.626078127,8.54753216,4.26,34147.13435,1479295.571,"94490 Carol Ville
New Charles, CO 09471"
85872.53458,6.708246112,7.814858598,5.22,38604.99911,1975538.416,"374 Priscilla Pines
Markfurt, CO 16318"
57979.56989,6.158301918,7.138957712,4.07,47654.99177,1146637.544,"535 Brandy Trafficway
East Matthew, LA 44989"
77919.92627,8.655453171,6.927331435,2.4,32450.63394,1829101.549,"PSC 9412, Box 7032
APO AA 39325"
64707.49889,5.889798814,8.404179476,3.4,26640.3758,1110931.826,"745 Moore Skyway Apt. 472
New Paigemouth, GU 34410"
66080.27037,6.942937361,7.06226884,3.17,45252.38766,1393897.39,"20278 Dominguez Mountain Apt. 630
Kaiserberg, NE 94685-3115"
54316.399,6.113810165,7.985189404,5.23,28735.98875,577168.2739,"711 Davis Junctions
Port Jason, CO 39385"
63900.56057,7.853700372,8.256744443,6.46,34701.67549,1454834.982,"3660 Jennifer Port Apt. 744
Russellside, CO 87440"
60850.98488,6.462907207,5.88068495,3.08,53592.07668,1321743.166,"06621 Benjamin Center Suite 596
Carlchester, IL 25434"
73919.08084,6.894147386,7.220010414,4.1,52305.45229,1449829.494,"84067 Carter Summit
New Jacob, RI 10579-0048"
74720.05649,5.97893749,8.109105123,5.1,20696.44536,1281537.368,"086 Ellis Ford Suite 326
Christophermouth, GU 30825-6006"
68144.46215,6.621499834,6.280358763,3.09,31819.88809,1111284.161,"12636 Melissa Orchard
Lake Sarah, MO 34808"
69845.63031,6.083636369,7.689611154,4.28,26865.53165,1136347.792,"8414 Kent Falls Suite 147
South Mckenzieport, AR 72905"
46134.86476,6.504466178,8.010396904,4.23,35085.99537,615055.6758,"9070 Tyler Centers Apt. 805
Kariview, NC 86284"
67542.13658,8.735046605,5.164784648,2.49,37697.50034,1362239.054,"9346 Ewing Square
East Caitlinfort, WY 73455-8256"
73612.93769,6.995989904,7.171983086,4.17,37287.22371,1418977.829,"3421 Wendy Wells
West Cristian, WV 17734-9176"
67827.00929,6.147695133,6.172883895,2.25,32909.76204,985339.4738,"44917 Karen Streets
North James, WV 03755"
67551.49553,5.737285369,7.291728071,5.33,36391.98632,1048647.166,"8039 Carr Mount Apt. 450
West Samanthatown, NC 48803"
71288.00307,5.024657767,7.517310847,6.4,42174.48142,1028683.045,"288 Mann Villages Suite 064
Lake Denisestad, NE 32429"
58143.48181,6.417469395,6.604815126,3.34,19916.00005,684257.1111,"75622 Tiffany Manor Suite 629
Lake Christopherton, TN 78360-0701"
84768.93934,6.844592328,9.174510392,5.04,42340.33484,1845325.357,"511 Doyle Squares
Lake Gabrielle, FM 88159-8268"
78031.64296,5.334512015,6.597951014,4.04,38227.37253,1287784.304,"0857 Amanda Island Suite 827
South Nathan, NJ 78071"
56205.52391,6.503178572,7.405263291,6.21,46554.88645,1120419.042,"83046 Hill Spur Suite 365
Zunigaside, WI 66905"
61582.32858,7.951120394,6.841803531,2.34,27563.27523,1023205.041,"40122 Morris Neck
Sheliaburgh, DE 82340"
74084.12371,6.705366225,8.812217629,6.14,40684.11707,1874415.107,"85731 Fowler Shores Apt. 056
Garciaview, TN 97935"
54023.80501,6.331920862,5.721618516,2.32,32360.23112,670356.8953,"64219 Alicia Throughway
East Wendy, OH 50612"
54764.8974,6.44175398,7.067064913,4.22,31298.18505,1004070.998,"7591 Lisa Court Apt. 074
East Alyssashire, WI 11824-5756"
71659.55471,4.271023993,5.728891849,2.44,36492.45807,885379.7903,"439 Bishop Path
Lake Richardtown, NH 13156-6062"
57187.60859,5.795602819,8.346175612,4.39,40234.77121,1111360.303,"5048 Marquez Meadows Suite 774
Jessicamouth, VA 80789"
83488.78304,6.25375231,8.321753031,6.04,30489.02174,1557276.064,"88439 Ryan Bridge Suite 855
Thompsonchester, FL 58924"
60281.76461,7.165964525,6.701059552,3.29,38015.88351,1364832.003,"3291 Mack Walks Apt. 862
Paynestad, MN 29079"
72362.30209,8.59102382,6.411736421,2.44,28499.01862,1510659.228,"49404 Rose Terrace Suite 234
Port Matthewton, UT 51769"
83654.70302,7.041284928,6.446436813,4.34,38045.34189,1584317.753,"38922 Clark Spring Apt. 000
West Cindy, KS 91072"
47636.87953,3.840969628,5.326505509,3.1,42715.3202,383020.8277,"USS Krueger
FPO AP 15908"
64003.78432,6.777489159,5.540148415,4.26,43300.17516,1028760.465,"844 Jennifer Trace
Waltersland, VT 07440-3816"
64881.23774,8.747728403,7.124166813,4.34,31828.6158,1437458.364,"69443 Williams Greens Suite 909
West Monicaville, AS 39266"
62786.73016,5.631471725,7.471420621,4.47,29705.05099,1025701.595,"993 Ortega Club
Turnerside, GA 17219"
55434.97761,7.661269563,6.982778235,2.34,26543.03397,903665.2037,"8837 Daniel Wells Suite 168
Heatherton, ME 49081-0303"
62685.79336,6.207453239,6.228863671,4.41,49859.57748,1151189.642,"749 Jessica View
East Kylefort, AS 15086"
69130.76355,6.959955064,5.802397135,4.41,43049.32652,1205706.715,"Unit 5848 Box 0150
DPO AE 27558"
73043.1616,6.179341048,7.028096445,3.25,34204.29156,1324377.609,"2559 Dylan Stream
South Andrewview, FM 80429"
48756.3399,5.963723221,7.630982261,3.11,15869.56728,668183.5099,"670 Miller Ports
New Sara, CO 77848"
67402.03252,5.46334929,8.396902677,3.16,42592.68517,1222412.02,"18422 Freeman Islands
North Samanthachester, ID 82969-9650"
58608.82642,6.682769453,7.154736814,4.25,32746.23706,1040762.832,"70380 Albert Glens
Morganchester, KS 12943-9753"
71944.53636,6.970278321,7.272131535,4.01,43382.1708,1643086.278,"63180 Carlos Throughway Suite 149
Mcconnellstad, AL 83502-6895"
57029.11265,5.747074505,6.973464022,3.18,26937.14573,886536.4284,"33328 Christopher Wall
Daytown, AZ 93829"
46229.16946,6.431840229,5.128000604,2.4,40438.03535,576356.0319,"USNS Wallace
FPO AP 94167-1961"
71855.62401,6.73168352,4.365670693,3.12,39180.57004,1012545.492,"36248 Smith Avenue
South Rebecca, AZ 14861"
74324.01304,5.085078044,5.573091597,2.4,46800.72521,1194594.988,"445 Johnson Rue
North Andrew, RI 94297"
74961.54074,7.967768586,5.820731843,2.41,46373.47061,1692308.59,"33535 Alvarado Junctions Apt. 327
Leville, ME 36143-8095"
71781.73607,6.813651728,7.025480822,5.06,48876.54452,1541746.291,"8489 Johnson Throughway
West Brianna, NV 24375"
45133.07232,5.718581557,7.069743706,3.32,31060.29904,426906.1829,"241 David Radial
Arielmouth, WI 24753"
51096.13257,5.655411962,8.017690842,6.19,32577.30031,842777.9925,"94169 Rachel Ranch
East Catherineport, SD 70475-4606"
56116.73755,8.085941612,7.976184127,5.45,42152.69394,1574526.977,"95191 Holmes Lights Apt. 546
Stuartberg, SD 11501"
90864.80235,6.876294321,6.34726217,3.12,61453.315,2033546.785,"498 Campbell Spur
Timothyton, WY 94818"
78419.20417,6.822459693,5.620779364,4.27,41796.23587,1488535.16,"315 Valerie Summit
Scottchester, HI 13703"
69601.40488,7.741311065,5.772280412,3.02,39301.57971,1191564.2,"58244 Gregory Stravenue Suite 061
Markberg, OR 63045"
60936.82958,5.956007255,5.502792731,2.09,50911.60665,927677.4223,"9027 Amanda Skyway Suite 280
Tylerhaven, WA 61983"
77521.36289,6.585367956,7.4326178,4.18,25157.34937,1489667.75,"7835 Lee Park
North Hollyland, PR 82345"
65739.27274,5.438742252,5.335454984,2.11,44677.24779,930493.3313,"764 Christina Groves
Lake John, ME 30645"
69879.76693,7.797025732,7.348255327,5.31,61160.2803,1789999.444,"9259 Osborne Mountain
Hughesmouth, MP 25441"
61269.71477,7.396493169,9.269452625,4.32,49979.97724,1708631.365,"Unit 7385 Box 9302
DPO AP 21450"
69255.52646,7.746242952,7.731538743,6.21,27388.90017,1446597.122,"67623 King Street Suite 141
Solisbury, MT 04837"
66429.81155,6.135156669,6.952632517,2.26,33469.09618,1204214.03,"0709 Willis Motorway
Heatherfort, FM 22804"
72020.48016,5.937705415,6.169854621,4.3,29547.84117,1088834.29,"84171 Johns Wells Apt. 868
Sarahberg, DC 35407"
72307.02829,6.224620189,5.662264374,4.25,18020.45047,699222.8361,"824 Kari Gateway
East Shelly, MT 69900"
65480.36242,6.39427044,6.92389186,3.36,33951.93546,1205114.23,"41950 Navarro Light
East Amanda, ME 66433-0001"
75495.17966,7.077455902,8.026935026,3.34,41948.37111,1761960.569,"8123 Brad Ridge Suite 510
East Daniel, MS 75510-8888"
51254.05676,7.425271648,6.666403436,3.17,37647.86249,1286477.396,"3025 Steven Underpass
Foleymouth, NM 73471"
58724.56516,6.199518136,6.311452472,3.41,33477.08215,816058.2238,"965 Murphy Pine Apt. 929
South Joditon, ND 44858"
61958.55081,5.69783032,6.714489334,3.05,26723.92133,874755.2933,"Unit 2286 Box 6344
DPO AP 49001-4308"
42462.15362,8.018753552,6.91893027,3.24,34183.02099,1054606.985,"792 Cameron Vista Apt. 831
Villarrealmouth, MN 48095-1533"
67007.40955,7.463727366,6.92370542,4.47,61407.73048,1714266.274,"69002 Ford Route Apt. 555
Marcberg, VI 90052"
69388.80457,6.963432482,7.346886988,4.03,41892.71867,1601527.415,"3011 Gray Bypass
Hodgesstad, AS 71104"
51182.18391,4.963715805,7.204504545,4.06,23877.4987,426100.4805,"1289 Amanda Extensions
South Ericshire, GU 99528-9481"
89470.8522,6.172519849,6.94059533,3.29,22311.73348,1454699.231,"558 Jackson Overpass Apt. 511
South Brittanyshire, GU 55774"
51054.54433,5.674880917,4.608842675,2.4,23651.05623,314167.8343,"56573 Matthew Extension Apt. 145
Suzannemouth, GU 54881"
67107.19658,7.205704845,6.808607098,2.5,16874.47999,933609.2581,"158 Martin Roads
Michellemouth, LA 58398-0605"
77266.66213,6.760462201,5.751756293,3.23,45838.01687,1353635.41,"728 William Drive
Ortizville, TN 98109"
75516.12405,6.226526743,7.503816552,5.06,41245.74957,1587357.946,"15465 Davis Forks Apt. 153
Wardton, NY 26628-8352"
76012.77727,7.5144269,6.632118776,3.42,31629.96055,1457672.906,"043 Ryan Junctions Suite 853
North Joanna, IA 67146-0005"
66741.04327,6.958682773,7.095461431,6.12,48947.49036,1265927.36,"79881 Myers Fords
North Larry, WI 13795"
75523.87529,6.251919334,7.152198619,6.26,39417.69374,1562573.061,"814 Glover Plains
Port Andrea, IN 33085-0999"
51840.52737,7.272563684,7.241312619,4.38,53826.91829,1376146.811,"05493 Palmer Terrace
Kimberlyton, TN 20895"
56429.13073,5.734663983,6.652983442,3.2,27914.73159,764799.883,"05581 Williams Mews Suite 810
West Ashley, UT 88476-6322"
66504.99915,7.069759091,7.0257819,3.39,36058.97553,1206986.885,"9971 Jay Junctions
East Davidmouth, VI 16466-3291"
58004.85567,7.299664144,4.891681432,2.2,23480.9736,649223.5061,"1629 James Pines
Port John, LA 49420"
98794.13481,7.720050975,6.73937946,4.14,43254.27106,2102244.497,"0646 Martin Pass
Kimberlyberg, GU 73453"
71894.38627,7.230558197,7.366424943,4.24,33662.36857,1429951.804,"24925 Whitney Point Suite 416
Melissamouth, VT 50514"
63430.89058,6.282977098,6.621723068,2.1,32636.83746,832559.7976,"04560 Chad Plains
Clarkshire, ME 86546"
70851.14115,8.064429772,7.051638798,5.42,32801.83443,1339303.657,"Unit 8410 Box 5521
DPO AP 20914-6877"
57857.61505,4.06756912,5.961239759,4.25,36830.46042,579710.1098,"367 Morgan Lodge Suite 363
West Laurenton, PR 70182"
66002.18443,5.242272614,4.147430722,4.14,54800.51145,995721.6274,"410 Benjamin Row
West Cody, TN 04841"
62018.99386,5.866374818,6.479527311,2.05,17493.3896,745523.8383,"3955 Tucker Square Apt. 923
Allenview, CO 55555-8106"
64965.79449,6.064122925,8.059131686,6.33,18173.39859,1004471.661,"770 Bianca Pine Suite 492
West Brandonview, VI 71611"
53912.03785,6.286782907,10.02437537,3.06,27451.81222,1311432.388,"71718 Barrett Ramp
Caseybury, NH 91777-4042"
87658.30899,7.306003958,5.464264782,3.24,26506.91317,1246936.946,"25869 Albert Isle Apt. 057
Lake Victorborough, TX 80274-9001"
78380.60318,6.412019729,6.559514913,4.01,29614.2212,1341449.572,"Unit 0248 Box 7958
DPO AA 89432-7985"
63836.73338,5.092456251,7.399103497,4.02,29942.95877,1020336.883,"615 Hale Camp Suite 218
Josephside, ND 69787"
61532.49346,7.73693613,6.69314942,4.28,44153.46156,1320897.013,"21153 Wayne Hills Suite 053
North Keith, FL 12086-3774"
82278.38577,5.585707873,6.801835856,4.37,37533.43139,1443470.037,"Unit 4225 Box 8935
DPO AP 67094-7879"
46974.38724,6.587701108,8.051999209,3.4,33885.9196,884015.2271,"Unit 3397 Box 4463
DPO AA 91280"
70424.69817,4.784859048,9.387912581,6.2,35734.01849,1355556.954,"USNV Wright
FPO AA 70734-4928"
68760.58179,5.98331605,5.071111867,4.16,35404.84847,841392.493,"USCGC Joseph
FPO AA 84443"
60950.0106,5.143861505,5.66960027,2.42,30525.70341,619664.2512,"3025 Calderon Lakes Suite 215
Sharpfort, DE 51855"
79045.52082,6.22934638,7.314935945,6,26323.11685,1446982.761,"7836 Smith Fork
Mcintoshhaven, CT 99600"
89460.07806,7.187090345,6.151475525,4.17,17843.3799,1575680.037,"8716 Fischer Mountains
South Frankstad, GU 09517"
73427.35065,4.976390195,7.964413567,5.28,44079.38816,1351639.839,"7729 Avila Glens Apt. 852
Butlerhaven, NH 43950-2402"
80240.73682,6.239868512,8.065919755,4.38,34569.99071,1543801.655,"11042 Shawn Skyway
Veronicamouth, MS 91207-6056"
74350.91595,5.729988852,6.820051097,4.43,23522.00687,1101239.492,"562 Medina Heights Apt. 359
West Robertton, MA 89628-9347"
66689.31839,5.209532119,7.47386643,3.2,36134.91711,1034180.949,"03150 Savannah Island Suite 695
Davisborough, PR 91379-3601"
74210.03171,5.237831558,7.373787156,5.06,29822.35798,1139360.434,"112 Everett Points Suite 792
Stephaniehaven, FM 48187"
69667.63009,5.202443369,7.380271214,6.1,25572.96032,1116351.753,"066 Brandon River Suite 915
West Brenda, VI 79772"
78433.61906,6.074376986,6.453815823,3.15,44296.15524,1526013.33,"0608 Pamela Mews Apt. 981
Camposfort, NH 70888"
66408.89807,7.10113317,6.487273843,2.34,22376.72191,1020098.041,"464 Shelia Squares
Port Maryberg, IA 30439-2823"
72678.817,7.056818496,8.025891006,6.11,40057.8781,1617072.277,"2314 Jeffrey Prairie
Goodmanfort, MO 09014-1562"
72916.26969,7.031600156,7.529148738,5.22,42269.81234,1567482.268,"44216 Lawrence Branch Suite 013
West Matthew, CA 71303-7984"
85050.68074,4.644288064,5.310761266,4.05,43193.69703,1134273.425,"87336 Dorsey Union
Hillmouth, WI 61461-5466"
71995.23988,5.250087891,7.808808095,4.06,40349.82796,1434803.061,"88392 Joyce Locks Suite 992
Lake Scottview, ME 38475-3916"
68273.08763,4.806994551,8.781110948,5.45,44401.96289,1234837.206,"Unit 6023 Box 7633
DPO AA 46376"
63674.18119,4.056038039,6.518794324,2.13,45422.50884,863386.1738,"3593 Smith Shores Apt. 821
Jennaville, SD 31313-9212"
62382.12107,6.576774743,6.036458018,2.31,50236.61135,1246410.341,"PSC 8807, Box 1732
APO AP 16899-9076"
64103.34511,5.805637459,6.001574335,2.45,40220.33358,932979.3606,"3499 Stuart Plains Suite 304
Aaronhaven, NE 83521"
73428.88735,6.195958872,7.884560515,4.3,35016.07815,1468030.408,"064 Kristy Tunnel
Allenfurt, GU 60403"
59154.67435,6.752737225,7.834867501,4.3,44061.41991,1087802.888,"7407 Thompson Row
Rachelton, VA 34324"
60475.5052,6.654092675,8.728825463,5.36,27880.68792,1260484.462,"96095 Erin Meadows Apt. 708
Tracyfurt, KY 13198-2585"
74285.46686,6.556318212,5.713653888,3.04,33124.44312,1021122.052,"USNV Byrd
FPO AA 21590"
82736.88827,6.959823286,4.334884494,2.39,42675.95086,1375467.271,"739 Melissa Parkway
Brendanville, AR 09959"
82263.51944,5.271069845,4.802796916,2.03,45874.55156,1224792.357,"251 Jenna Shore
Port Brianchester, MH 40145"
61309.49258,6.969324401,7.121938799,3.25,46071.97691,1376898.058,"1500 Chen Tunnel
Port Williamburgh, NM 21980-9681"
77465.55208,5.904146065,9.349175609,6.5,25764.64325,1642164.216,"75974 Mueller Grove
Port Brian, WA 54211"
70535.24703,6.516669924,6.4694657,4.43,36351.24471,1210573.855,"21869 Willis Flats Suite 963
Rachelberg, VI 51379"
70107.54195,8.284899127,5.401579141,4.13,39769.15754,1246595.16,"68634 Bowman Wall Apt. 657
South Lindsaystad, AL 23019"
52373.8336,5.694821447,6.862250095,3.22,45467.31172,812059.0591,"568 Gloria Road Suite 451
Kimfurt, WV 22760-4628"
61364.61464,6.474668055,6.54354236,3.16,37714.39048,1054856.033,"70673 Christopher Mountains Apt. 785
West Mikeside, AR 76748"
72831.85604,8.364354766,5.965859467,4.27,36834.65255,1384432.153,"004 Gilbert Rest Apt. 122
Josephtown, IA 22209-1112"
73925.34459,6.5062243,4.779414719,3.2,50045.48099,1133126.484,"PSC 8727, Box 9505
APO AE 83389-7909"
63628.53528,6.379961259,7.841884408,5.07,56686.45629,1470476.987,"8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
62996.8039,7.464288335,6.613982587,3.07,41218.71039,1326837.456,"72922 Gerald Run
Bennettbury, IA 79096-0033"
70776.65705,5.471678234,8.30426675,4.4,39298.48488,1441956.202,"1601 Smith Grove
Angiefurt, ME 26214"
77354.17177,6.175579778,6.563428008,4.07,33342.59384,1278204.782,"2911 Fowler Fork Suite 529
North Justinfort, IA 72280"
56689.23536,5.851867011,6.995307465,2.03,34188.93467,803919.8065,"9920 Vasquez Road
North William, VT 10512-5275"
86003.12024,7.250334014,6.43330846,4.45,43487.29754,1880127.062,"1507 Jessica Brooks Suite 222
Scottberg, FL 04150"
70902.7154,7.049097576,7.656969157,3.05,26835.55627,1261715.462,"31625 Forbes Terrace Apt. 550
Masonview, WY 92231"
68011.88703,8.790399777,10.1449879,3.14,20235.88651,1810158.487,"46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
70396.76291,6.860012419,7.415805962,3.48,36632.18205,1527492.344,"8847 Raymond Burgs Suite 427
North Richard, CT 27306-6334"
62754.0523,6.374363016,6.056316024,3.25,39740.27109,1133084.324,"7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
79084.50217,6.905043478,6.365205749,2.07,47157.72226,1491145.24,"417 Fox Rue Suite 365
New Anitamouth, WV 41012"
70806.29335,5.659890738,5.229619481,3.22,28320.09415,853142.8085,"14889 Morrison Light
North Nicole, DC 75835-8124"
58649.61535,5.982583032,7.688318694,6.22,19035.77717,973688.7555,"15561 Cameron Cliffs
South Mark, NE 53966-8240"
89821.88148,5.407004464,7.494639257,6.21,60978.85261,2105991.792,"852 Olson Manor Apt. 860
North Meaganhaven, MP 22777"
60419.99908,7.626691523,4.490071755,4.25,47242.66765,948366.9679,"399 Lindsey Extension
Port Elizabethport, ME 70413"
88164.4056,5.048028782,7.503210113,4.34,55848.58223,1641473.662,"912 Michael Well
Lake Taylor, AK 56349"
60974.00345,5.09496599,7.804221689,6.14,41126.48627,999369.7984,"07975 Olivia Drive Suite 412
Shelbyview, WY 49540"
78735.07091,4.797753237,6.30458615,4.35,28198.82564,983180.3746,"7319 Gray Street Apt. 003
Hamiltonshire, WI 70268"
74140.71612,8.414682477,5.748082223,4.09,33764.7412,1439892.632,"1296 Elizabeth Street
North Stephen, VA 49776-7211"
76095.00619,5.991893138,5.657957746,2.17,19234.68419,812512.2413,"10594 Lee Burgs
South Daniel, NV 82349"
74189.95094,7.00362641,7.31081825,3.16,33406.05501,1304511.899,"3038 Smith Springs
Sarahville, MI 32945-5394"
70550.62463,6.815767778,6.873508167,2.14,48694.33237,1246270.01,"0307 Delgado Neck Apt. 340
Sarahfort, SC 76572-8997"
78905.43003,5.757076885,6.858259096,4.02,26740.95457,1277112.117,"797 Jerry Loaf
Christinabury, DE 10481-0476"
76873.54589,5.839337265,8.177654293,3.03,45735.08273,1734814.16,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791"
70174.52657,6.100119194,7.836796128,6.11,18984.41543,869924.0584,"649 Miller Fork Apt. 925
West Geraldside, VT 87236-9508"
51150.52752,7.245665756,6.83609345,2.2,20471.78627,961727.4684,"3476 Romero Track Suite 459
Samanthaville, CO 31117"
91610.89924,5.368641101,6.905806012,4.37,19422.41978,1267150.837,"61051 Richard Locks Apt. 499
South Cindyberg, WV 41881"
66206.15972,8.010570174,6.570454841,4.27,59339.48602,1820189.533,"060 John Place Suite 221
New Susanmouth, DC 29629"
63689.22651,5.916393104,6.657811047,4.02,29460.21187,716344.6279,"1504 Michael Tunnel
Kathleenfurt, SC 35732-2763"
65083.97033,7.92258368,7.023402557,5.31,28917.49794,1204400.616,"004 Jessica Rapid Apt. 549
Chelseyshire, MI 32396"
66571.66207,7.358718611,7.661429433,3.21,42808.37336,1560805.071,"47072 Middleton Isle
Wrighttown, NE 39331"
82488.01863,8.403056598,8.318208245,4.36,18893.2903,1644242.024,"27895 Snyder Trace
Michaelstad, NM 96388"
65813.12739,7.010774373,9.382365597,4.14,40796.77666,1586312.158,"4618 Yolanda Valley Suite 686
Ashleyborough, NH 90179-9423"
58197.32212,7.837321874,6.144058873,2.11,43011.90836,1073254.144,"173 Robert Viaduct Suite 666
Duartehaven, IN 29424"
54887.76338,7.02271381,4.97716915,4.29,58053.67422,1090888.963,"198 Jason Mall Apt. 708
Laurieside, CT 55153"
77201.7081,7.159122604,7.161329308,5.38,42128.9482,1568181.614,"Unit 3061 Box 5285
DPO AP 84263-3820"
49146.29439,7.337971096,7.020757423,4.06,40846.07911,927978.9092,"556 Morgan Locks
Griffithton, ND 65308"
57440.58217,6.498765204,8.590280907,6.22,26318.12933,985006.9862,"099 Robin Wall
North Andrea, VT 47173"
67125.23574,6.308189748,7.391576554,3.26,43807.05086,1636414.892,"18209 Francis Hollow
South Mistytown, ID 70388"
74510.6031,7.505666428,5.754071063,2.43,51014.75153,1542488.695,"413 Ruiz Harbor
East Dwaynefurt, AR 67836"
56756.74348,5.591103306,7.641761915,4.38,29148.40873,806255.8756,"19677 Harris Port
Duarteberg, ME 21314"
72775.46197,5.345209005,6.888194935,2.2,41545.08232,1101341.194,"1494 Jesse Square
Tracyshire, OR 66419-4633"
81524.59087,6.630838372,8.391016041,6.3,41022.98964,1787324.506,"Unit 9428 Box 9990
DPO AE 77397"
73039.5447,5.995232684,6.942240488,2.01,37435.08393,1235593.277,"79128 David Stream Suite 581
Gibsonview, DC 25798-0052"
65200.68922,7.07928967,6.733598516,2.27,19992.30267,1033626.411,"1029 Warner Mountain
South Danielleville, DE 93493-7910"
72289.91828,6.417298016,7.378111938,3.02,38134.25299,1335848.332,"7824 Alexander Wells
South Michael, RI 90908"
61570.40576,6.40300336,7.151434764,6.12,27531.56599,943469.808,"955 Yates Spurs
Wandaborough, MS 55302"
80451.80016,6.333237727,6.075156455,4.48,38600.4832,1382998.251,"6333 Courtney Mountains
South Amandashire, MA 58101"
60533.83113,7.091488789,7.028824446,4.29,29536.63527,859208.7212,"20090 Stephanie Branch Suite 447
Amandaberg, PA 77785"
67471.50937,6.640119705,7.120266466,4,34557.79331,1234629.595,"3159 Griffith Plains Apt. 215
West Briantown, AZ 75098"
77882.33168,5.967892941,6.948152214,3.15,38248.79736,1248845.209,"0865 Amy Circles
East Erinburgh, VT 38076-2616"
76590.21646,6.411369493,6.686444473,4.17,31997.37547,1108912.515,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
78679.86177,6.566635715,6.909326582,2.27,36668.52345,1466411.79,"0243 Banks Cove Suite 863
Williamchester, OR 45035"
58180.04107,7.816509057,6.083343255,3.43,55083.91443,1454035.008,"Unit 7390 Box 2056
DPO AP 25324"
79402.8897,8.125490389,4.29822055,3.3,43693.7107,1457230.646,"USNS Hoffman
FPO AE 23485"
67348.70542,5.361748993,6.108966827,2,35445.133,837540.1697,"89331 Matthew Station
East Timothyside, NE 40215-8990"
